gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3,stunt,db_count
6739,1106893,Timeout #1 by JAX at 01:55.,TRUE,NA,NA,NOPL,,,,2,CAR 9,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106894,"(1:55) 7-B.Thomas left end for 9 yards, TOUCHDOWN.",FALSE,JAX,CAR,RUSH,,,00-0039893,2,CAR 9,1,9,91,5,9,1,1,0,0,0,0,1,R,0,7,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,U,,,,Trick/WR Run,Misdirection,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5
6739,1106895,"39-C.Little extra point is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",FALSE,JAX,CAR,FGXP,,,,2,CAR 15,0,0,85,5,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106896,"39-C.Little kicks 64 yards from JAX 35 to CAR 1, out of bounds. PENALTY on JAX-39-C.Little, Kickoff Out of Bounds, placed at CAR 40.",FALSE,CAR,JAX,KOFF,,,,2,JAX 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106897,"(1:49) (Shotgun) 9-B.Young pass short left to 4-T.McMillan to JAX 44 for 16 yards (3-T.Campbell). PENALTY on CAR-63-A.Corbett, Ineligible Downfield Pass, 5 yards, enforced at CAR 40 - No Play.",TRUE,CAR,JAX,NOPL,00-0039150,,,2,CAR 40,1,10,40,3,0,0,0,1,0,0,0,2,L,0,7,0,0,0,0,0,0,0,0,0,4,0,0,,,1,1,0,0,1,0,0,0,1,0,0,2.1,0,NA,0,NA,3,TCV,S,,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0036974,,1,0,0,,,,,,,0,5
6739,1106898,(1:43) (Shotgun) 30-C.Hubbard up the middle to CAR 43 for 8 yards (2-J.Lewis).,FALSE,CAR,JAX,RUSH,,,00-0036555,2,CAR 35,1,15,35,2,8,1,0,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4,,S,,,,Power,Lead,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,6
6739,1106899,"(1:23) (No Huddle, Shotgun) 9-B.Young pass deep middle to 0-J.Sanders to JAX 39 for 18 yards (29-E.Murray).",FALSE,CAR,JAX,PASS,00-0039150,00-0039356,,2,CAR 43,2,7,43,3,18,1,1,1,1,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.3,0,NA,16,2,0,OPN,S,,9 - Go,1,,,,,,,,,,,,,,,,,,,,,00-0033038,,2,0,2,,,,,,,0,6
6739,1106900,"(1:03) (No Huddle, Shotgun) 9-B.Young pass incomplete deep right to 17-X.Legette [91-A.Armstead].",FALSE,CAR,JAX,PASS,00-0039150,00-0039342,,2,JAX 39,1,10,61,4,0,0,0,1,1,0,0,1,R,0,6,0,0,1,1,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.6,0,NA,21,NA,NA,OPN,S,IAT,6 - Corner,1,,,,,,,,,,,,,,,,,,,,,00-0034968,00-0039353,2,0,2,,,,,,,1,6
6739,1106901,(:59) (Shotgun) 9-B.Young pass incomplete short middle to 30-C.Hubbard.,FALSE,CAR,JAX,PASS,00-0039150,00-0036555,,2,JAX 39,2,10,61,4,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,2.5,0,NA,1,NA,NA,WO,S,IAT,3 - Hitch/Curl,CHK,,,,,,,,,,,,,,,,,,,,,00-0034413,,3,0,5+,,,,,,,0,6
6739,1106902,"(:55) (Shotgun) 9-B.Young scrambles up the middle to JAX 32 for 7 yards (23-F.Oluokun). FUMBLES (23-F.Oluokun), RECOVERED by JAX-2-J.Lewis at JAX 32.",FALSE,CAR,JAX,RUSH,,,00-0039150,2,JAX 39,3,10,61,4,7,0,0,1,0,0,0,1,R,1,5,0,0,0,0,0,0,0,1,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,SD,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,6
6739,1106903,(:48) (Shotgun) 16-T.Lawrence pass short left to 1-T.Etienne to JAX 35 for 3 yards (95-D.Brown).,FALSE,JAX,CAR,PASS,00-0036971,00-0036973,,2,JAX 32,1,10,32,2,3,0,0,1,0,1,0,1,R,0,6,0,0,1,0,1,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,2.7,0,2.3,-5,8,2,WO,S,,10 - Swing,CHK,,,U,00-0036335,,,,,,,,,,,,,,,,,00-0039380,,3,0,5+,,,,,,,1,6
6739,1106904,Timeout #2 by JAX at 00:42.,TRUE,NA,NA,NOPL,,,,2,JAX 35,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106905,(:42) (Shotgun) 16-T.Lawrence pass short left to 1-T.Etienne to JAX 42 for 7 yards (56-C.Rozeboom).,FALSE,JAX,CAR,PASS,00-0036971,00-0036973,,2,JAX 35,2,7,35,2,7,1,1,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.2,0,NA,-3,10,4,WO,S,,10 - Swing,CHK,,,,,,,,,,,,00-0036944,2ND,DC,,,,,,,00-0036944,,2,0,5+,,,,,,,1,6
6739,1106906,"(:29) (No Huddle, Shotgun) 16-T.Lawrence pass short middle to 7-B.Thomas to CAR 47 for 11 yards (56-C.Rozeboom).",FALSE,JAX,CAR,PASS,00-0036971,00-0039893,,2,JAX 42,1,10,42,3,11,1,1,1,1,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.3,0,NA,11,0,0,WO,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0035942,,3,0,5+,,,,,,,0,6
6739,1106907,(:14) (No Huddle) 16-T.Lawrence spiked the ball to stop the clock.,FALSE,JAX,CAR,PASS,00-0036971,,,2,CAR 47,1,10,53,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,,,SPK,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106908,"(:13) PENALTY on JAX, Delay of Game, 5 yards, enforced at CAR 47 - No Play.",TRUE,JAX,CAR,NOPL,,,,2,CAR 47,2,10,53,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106909,Timeout #3 by CAR at 00:13.,TRUE,NA,NA,NOPL,,,,2,JAX 48,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106910,(:13) (Shotgun) 16-T.Lawrence pass deep middle to 5-D.Brown to CAR 29 for 23 yards (2-M.Jackson).,FALSE,JAX,CAR,PASS,00-0036971,00-0036626,,2,JAX 48,2,15,48,3,23,1,1,1,0,1,0,1,L,1,6,0,0,1,0,1,0,0,0,0,5,2,0,,,0,1,0,0,0,0,0,0,1,0,0,3.2,0,2.6,20,3,1,STP,S,,5 - In/Dig,1,,,P,00-0036335,00-0036975,,,,,,,,,,,,,,,,00-0035277,,3,0,1,,,,,,,0,6
6739,1106911,Timeout #3 by JAX at 00:06.,TRUE,NA,NA,NOPL,,,,2,CAR 29,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106912,"(:06) 39-C.Little 47 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke. PENALTY on CAR-95-D.Brown, Unnecessary Roughness, 15 yards, enforced between downs.",FALSE,JAX,CAR,FGXP,,,,2,CAR 29,1,10,71,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106913,"39-C.Little kicks 50 yards from 50 to landing zone to end zone, Touchback to the CAR 20.",FALSE,CAR,JAX,KOFF,,,,2,MID 50,0,0,50,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106914,(:01) 9-B.Young kneels to CAR 19 for -1 yards.,FALSE,CAR,JAX,RUSH,,,00-0039150,2,CAR 20,1,10,20,2,-1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,Kneel,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106915,"39-C.Little kicks 38 yards from JAX 35 to CAR 27, short of landing zone. PENALTY on JAX-39-C.Little, Kickoff Short of Landing Zone, placed at CAR 40.",FALSE,CAR,JAX,KOFF,,,,3,JAX 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106916,(15:00) (Shotgun) 9-B.Young pass short right to 4-T.McMillan to CAR 49 for 9 yards (22-J.Jones).,FALSE,CAR,JAX,PASS,00-0039150,00-0040124,,3,CAR 40,1,10,40,3,9,1,0,1,0,1,0,1,R,1,7,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3,0,NA,9,0,1,OPN,S,,3 - Hitch/Curl,2,,,,,,,,,,,,,,,,,,,,,00-0039353,,C,0,2,,,,,,,0,5
6739,1106917,(14:14) 30-C.Hubbard up the middle to JAX 49 for 2 yards (42-A.Wingard).,FALSE,CAR,JAX,RUSH,,,00-0036555,3,CAR 49,2,1,49,3,2,0,1,0,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5
6739,1106918,(13:34) (Shotgun) 9-B.Young scrambles right tackle pushed ob at JAX 40 for 9 yards (51-V.Miller).,FALSE,CAR,JAX,RUSH,,,00-0039150,3,JAX 49,1,10,51,3,9,1,0,1,0,0,0,1,R,1,6,1,0,0,0,0,0,0,1,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,S,,,SD,,,,,,,,,,,,,,,,,,,,,,,C,0,,,,,,,,0,5
6739,1106919,(12:48) 30-C.Hubbard up the middle to JAX 40 for no gain (22-J.Jones).,FALSE,CAR,JAX,RUSH,,,00-0036555,3,JAX 40,2,1,60,4,0,0,0,0,0,0,0,1,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,00-0039342,00-0039353,,,,,0,5
6739,1106920,"(12:07) (Shotgun) 9-B.Young pass incomplete deep right to 4-T.McMillan [0-D.Lloyd]. PENALTY on JAX-22-J.Jones, Defensive Pass Interference, 26 yards, enforced at JAX 40 - No Play.",TRUE,CAR,JAX,NOPL,00-0039150,,,3,JAX 40,3,1,60,4,0,1,1,1,0,0,0,1,R,0,6,0,0,1,0,1,0,0,0,0,6,2,0,,,1,1,0,1,1,0,0,0,0,0,0,3.4,0,2.7,0,NA,NA,TCV,S,,9 - Go,2,,,P,00-0037244,00-0036555,,,,,,,,,,,,,,,,00-0039353,00-0033038,1,0,0,,,,,,,0,5
6739,1106921,(11:56) 30-C.Hubbard up the middle to JAX 6 for 8 yards (23-F.Oluokun).,FALSE,CAR,JAX,RUSH,,,00-0036555,3,JAX 14,1,10,86,5,8,1,0,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5
6739,1106922,(11:13) (Shotgun) 30-C.Hubbard up the middle to JAX 6 for no gain (29-E.Murray; 42-A.Wingard).,FALSE,CAR,JAX,RUSH,,,00-0036555,3,JAX 6,2,2,94,5,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,P,,,,Outside Zone,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5
6739,1106923,(10:32) (Shotgun) 30-C.Hubbard up the middle to JAX 5 for 1 yard (23-F.Oluokun; 42-A.Wingard).,FALSE,CAR,JAX,RUSH,,,00-0036555,3,JAX 6,3,2,94,5,1,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Inside Zone,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,5
6739,1106924,(9:51) (Shotgun) 9-B.Young pass incomplete short left to 17-X.Legette.,FALSE,CAR,JAX,PASS,00-0039150,00-0039342,,3,JAX 5,4,1,95,5,0,0,0,1,0,0,0,0,L,0,5,0,0,1,0,1,0,0,0,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,3.9,0,3.2,5,NA,NA,TCV,S,IAT,6 - Corner,SD,,,P,00-0036262,00-0034261,U,00-0037244,,,,,,,,,,,,,,00-0033038,,1,0,0,,,,,,,0,6
6739,1106925,(9:45) 1-T.Etienne left end to JAX 9 for 3 yards (7-T.Moehrig).,FALSE,JAX,CAR,RUSH,,,00-0036973,3,JAX 6,1,10,6,1,3,0,0,0,0,0,0,1,R,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,U,,,,Outside Zone,,,,,,,,,,,00-0035277,LOS,PW,,,,,,,,,,0,,,,,,,,0,4
6739,1106926,(9:08) (Shotgun) 16-T.Lawrence pass incomplete deep middle to 7-B.Thomas.,FALSE,JAX,CAR,PASS,00-0036971,00-0039893,,3,JAX 9,2,7,9,1,0,0,0,1,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,5,1,0,,,0,0,0,0,0,0,0,0,1,0,0,2.2,0,NA,18,NA,NA,WO,S,IAT,7 - Post,1,,,,,,,,,,,,,,,,,,,,,00-0036944,,3,0,5+,,,,,,,0,4
6739,1106927,(9:05) (Shotgun) 16-T.Lawrence pass incomplete short right to 7-B.Thomas.,FALSE,JAX,CAR,PASS,00-0036971,00-0039893,,3,JAX 9,3,7,9,1,0,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,1,0,0,0,0,0,0,0,1,0,0,2.8,0,NA,11,NA,NA,TCV,S,CC,4 - Deep Out,1,,,,,,,,,,,,,,,,,,,,,00-0039380,,1,0,0,,,,,,,1,5
6739,1106928,"(8:59) 9-L.Cooke punts 54 yards to CAR 37, Center-46-R.Matiscik. 83-D.Moore to CAR 41 for 4 yards (26-An.Johnson). PENALTY on CAR-31-C.Thornton, Offensive Holding, 10 yards, enforced at CAR 37.",FALSE,JAX,CAR,PUNT,,,,3,JAX 9,4,7,9,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106929,(8:49) (Shotgun) 23-T.Etienne right end to CAR 31 for 4 yards (2-J.Lewis; 42-A.Wingard).,FALSE,CAR,JAX,RUSH,,,00-0040644,3,CAR 27,1,10,27,2,4,0,0,1,0,0,0,2,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,S,,,,Outside Zone,Pull Lead,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,4
6739,1106930,(8:06) 5-R.Dowdle up the middle to CAR 34 for 3 yards (51-V.Miller; 23-F.Oluokun).,FALSE,CAR,JAX,RUSH,,,00-0036139,3,CAR 31,2,6,31,2,3,0,0,0,0,0,0,1,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6739,1106931,(7:20) (Shotgun) 9-B.Young pass short middle to 13-H.Renfrow to CAR 40 for 6 yards (42-A.Wingard).,FALSE,CAR,JAX,PASS,00-0039150,00-0034983,,3,CAR 34,3,3,34,2,6,1,1,1,0,1,0,0,L,1,5,0,0,0,0,0,0,0,0,0,4,1,0,,,0,1,0,0,1,0,0,0,0,0,0,2.5,0,NA,6,0,0,CLS,S,,3 - Hitch/Curl,2,,,,,,,,,,,,,,,,,,,,,00-0035378,,2,0,1,,,,,,,0,6
6739,1106932,(6:45) 5-R.Dowdle up the middle to CAR 49 for 9 yards (29-E.Murray; 2-J.Lewis).,FALSE,CAR,JAX,RUSH,,,00-0036139,3,CAR 40,1,10,40,3,9,1,0,0,0,0,0,2,M,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Man/Duo,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6739,1106933,(6:09) 5-R.Dowdle up the middle to CAR 49 for no gain (98-D.Smoot; 3-T.Campbell).,FALSE,CAR,JAX,RUSH,,,00-0036139,3,CAR 49,2,1,49,3,0,0,0,0,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,,,,,,,,,,,,,,,,,,,,,,,0,,00-0033589,00-0036974,00-0037005,00-0033907,,,0,4
6739,1106934,(5:29) (Shotgun) 9-B.Young sacked at CAR 37 for -12 yards (98-D.Smoot).,FALSE,CAR,JAX,PASS,00-0039150,,,3,CAR 49,3,1,49,3,-12,0,0,1,0,0,0,1,R,0,6,0,0,1,1,0,0,0,0,0,4,0,1,P,,0,0,0,0,0,0,0,0,0,0,0,NA,1,2.5,NA,NA,NA,,S,,,,,,P,00-0033907,00-0036417,,,,,,,,,,,,,,,,,,C,0,,,,,,,,1,5
6739,1106935,"(4:52) 6-S.Martin punts 56 yards to JAX 7, Center-44-J.Jansen. 11-P.Washington to JAX 20 for 13 yards (36-D.Richardson; 87-B.Tremayne). Penalty on JAX-36-L.Allen, Offensive Holding, offsetting, enforced at JAX 14. Penalty on CAR-11-N.Scourton, Unnecessary Roughness, offsetting.",FALSE,CAR,JAX,PUNT,,,,3,CAR 37,4,13,37,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106936,(4:39) 16-T.Lawrence pass incomplete deep right to 12-T.Hunter.,FALSE,JAX,CAR,PASS,00-0036971,00-0040718,,3,JAX 14,1,10,14,1,0,0,0,0,0,0,0,1,R,0,6,1,0,0,0,0,0,0,0,0,4,0,1,BT,,0,1,0,0,0,0,0,0,0,0,0,4.3,0,NA,16,NA,NA,OPN,U,IAT,7 - Post,2,,,,,,,,,,,,,,,,,,,,,00-0039347,,1,0,2,,,,,,,0,5
6739,1106937,(4:31) (Shotgun) 16-T.Lawrence pass incomplete deep left to 7-B.Thomas.,FALSE,JAX,CAR,PASS,00-0036971,00-0039893,,3,JAX 14,2,10,14,1,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3.4,0,NA,17,NA,NA,OPN,S,IAT,6 - Corner,2,,,,,,,,,,,,,,,,,,,,,,,1,0,3,,,,,,,0,5
6739,1106938,(4:25) (Shotgun) 16-T.Lawrence pass deep left to 5-D.Brown to JAX 31 for 17 yards (2-M.Jackson).,FALSE,JAX,CAR,PASS,00-0036971,00-0036626,,3,JAX 14,3,10,14,1,17,1,1,1,0,1,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.2,0,NA,16,1,1,OPN,S,,3 - Hitch/Curl,2,,,,,,,,,,,,,,,,,,,,,00-0035277,,2,0,2,,,,,,,1,6
6739,1106939,"(3:48) 4-T.Bigsby right end to JAX 33 for 2 yards (2-M.Jackson). PENALTY on JAX-5-D.Brown, Offensive Holding, 10 yards, enforced at JAX 33.",FALSE,JAX,CAR,RUSH,,,00-0038555,3,JAX 31,1,10,31,2,2,0,0,0,0,0,0,2,L,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2,,U,,,,Inside Zone,Split,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4
6739,1106940,"(3:24) 16-T.Lawrence scrambles up the middle to JAX 28 for 5 yards (97-B.Brown). PENALTY on JAX-65-P.Mekari, Offensive Holding, 10 yards, enforced at JAX 23 - No Play.",TRUE,JAX,CAR,NOPL,00-0036971,,00-0036971,3,JAX 23,1,18,23,2,0,0,0,0,0,0,0,1,M,0,5,1,0,1,0,1,0,0,1,0,4,0,1,P,,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.4,0,NA,NA,,U,,,SD,,,P,00-0036220,00-0035112,,,,,,,,,,,,,,,,,,4,0,,,,,,,,0,6
6739,1106941,(2:52) 4-T.Bigsby left guard to JAX 17 for 4 yards (91-P.Jones).,FALSE,JAX,CAR,RUSH,,,00-0038555,3,JAX 13,1,28,13,1,4,0,0,0,0,0,0,1,M,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,4,,U,,,,Trap,Wham,,,,,,,,,,00-0039347,BCK,JK,,,,,,,,,,0,,,,,,,,0,5
6739,1106942,(2:12) (Shotgun) 16-T.Lawrence pass deep left intended for 12-T.Hunter INTERCEPTED by 8-Ja.Horn at JAX 48. 8-Ja.Horn to JAX 38 for 10 yards (86-J.Mundt).,FALSE,JAX,CAR,PASS,00-0036971,00-0040718,,3,JAX 17,2,24,17,1,0,0,0,1,0,0,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,1,0,0,0,0,0,3.7,0,NA,31,NA,NA,OPN,S,IAT,7 - Post,2,,,,,,,,,,,,,,,,,,,,,00-0036944,,3,0,3,,,,,,,0,5
6739,1106943,(2:00) (Shotgun) 9-B.Young pass incomplete short right to 13-H.Renfrow (99-Au.Johnson).,FALSE,CAR,JAX,PASS,00-0039150,00-0034983,,3,JAX 38,1,10,62,4,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,0,0,0,0,1,0,0,2,0,NA,-2,NA,NA,OPN,S,BPA,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0038596,,2,0,2,,,,,,,0,5
6739,1106944,"(1:56) (Shotgun) PENALTY on CAR-77-Y.Nijman, False Start, 5 yards, enforced at JAX 38 - No Play.",TRUE,CAR,JAX,NOPL,,,,3,JAX 38,2,10,62,4,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106945,(1:56) (Shotgun) 9-B.Young pass short left to 0-J.Sanders to JAX 34 for 9 yards (3-T.Campbell; 23-F.Oluokun).,FALSE,CAR,JAX,PASS,00-0039150,00-0039356,,3,JAX 43,2,15,57,3,9,1,0,1,0,1,0,0,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.1,0,NA,6,3,1,WO,S,,3 - Hitch/Curl,2,,,,,,,,,,,,,,,,,,,,,00-0034413,,C,0,5+,,,,,,,1,5
6739,1106946,Timeout #1 by CAR at 01:06.,TRUE,NA,NA,NOPL,,,,3,JAX 34,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0
6739,1106947,(1:06) (Shotgun) 9-B.Young pass short left to 5-R.Dowdle to JAX 33 for 1 yard (29-E.Murray; 42-A.Wingard).,FALSE,CAR,JAX,PASS,00-0039150,00-0036139,,3,JAX 34,3,6,66,4,1,0,0,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,1.8,0,NA,-6,7,3,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0033038,,1,0,3,,,,,,,0,5
