gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa,dpbk,stunt,db_count
6734,1106088,(2:00) (Shotgun) 1-J.Hurts pass incomplete short left [54-S.Williams].,PHI,DAL,PASS,7,2,2,0,14,17,3,2,2,6,23,2,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SL,,,12,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.515,00-0036389,1,5
6734,1106089,(1:53) (Shotgun) 1-J.Hurts pass deep middle to 2-J.Dotson to DAL 26 for 51 yards (20-K.Elam).,PHI,DAL,PASS,33,2,1,53,14,17,3,2,3,6,23,2,51,1,1,1,0,0,,0,,,,00-0036389,1,0,DM,00-0037741,,41,00-0037242,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,3.728,00-0036389,1,5
6734,1106090,"(1:20) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short left to 26-S.Barkley.",PHI,DAL,PASS,4,2,1,20,14,17,3,2,1,10,74,4,0,0,0,1,1,0,,0,,,,00-0036389,0,0,SL,00-0034844,,-2,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.401,00-0036389,0,5
6734,1106091,(1:16) (Shotgun) 1-J.Hurts pass short right to 26-S.Barkley pushed ob at DAL 18 for 8 yards (20-K.Elam; 59-K.Murray).,PHI,DAL,PASS,7,2,1,16,14,17,3,2,2,10,74,4,8,1,0,1,0,0,,0,,,,00-0036389,1,0,SR,00-0034844,,-4,00-0037242,00-0036441,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.675,00-0036389,0,5
6734,1106092,(1:09) (Shotgun) 1-J.Hurts pass short left to 26-S.Barkley ran ob at DAL 15 for 3 yards.,PHI,DAL,PASS,5,2,1,9,14,17,3,2,3,2,82,5,3,1,1,1,0,0,,0,,,,00-0036389,1,0,SL,00-0034844,,3,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.511,00-0036389,1,5
6734,1106093,(1:04) (Shotgun) 1-J.Hurts scrambles right tackle ran ob at DAL 10 for 5 yards (18-D.Clark).,PHI,DAL,RUSH,8,2,1,4,14,17,3,2,1,10,85,5,5,1,0,1,0,0,00-0036389,0,RT,00-0037281,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.166,00-0036389,0,5
6734,1106094,"(:56) (Shotgun) 26-S.Barkley right guard for 10 yards, TOUCHDOWN.",PHI,DAL,RUSH,5,2,0,56,14,17,3,2,2,5,90,5,10,1,1,1,0,6,00-0034844,0,RG,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,RUSH,2.287,,0,5
6734,1106095,"4-J.Elliott extra point is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",PHI,DAL,FGXP,0,2,0,51,20,17,3,2,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0033787,33,1,,,,0,,,0,,,,0,,,0,,0.068,,0,
6734,1106096,"4-J.Elliott kicks 58 yards from PHI 35 to DAL 7. 9-K.Turpin MUFFS catch, and recovers at DAL 3. 9-K.Turpin to DAL 12 for 9 yards (21-S.Brown; 54-J.Trotter).",DAL,PHI,KOFF,7,2,0,51,17,21,2,3,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0033787,58,49,0,00-0037801,9,0,,-0.514,,0,
6734,1106097,"(:44) (Shotgun) 4-D.Prescott pass incomplete short right to 88-C.Lamb. PENALTY on PHI-23-J.Bennett, Defensive Pass Interference, 9 yards, enforced at DAL 12 - No Play.",DAL,PHI,NOPL,4,2,0,44,17,21,2,3,1,10,12,1,0,1,1,1,0,0,,0,,,,00-0033077,0,0,,,,0,,,,,PHI,00-0039072,Defensive Pass Interference,9,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.182,00-0033077,1,5
6734,1106098,"(:40) (Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 26 for 5 yards (23-J.Bennett). PENALTY on PHI-3-N.Smith, Roughing the Passer, 15 yards, enforced at DAL 26.",DAL,PHI,PASS,6,2,0,40,17,21,2,3,1,10,21,2,5,1,1,1,0,0,,0,,,,00-0033077,1,0,SR,00-0038041,,2,00-0039072,,,,PHI,00-0039013,Roughing the Passer,15,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.905,00-0033077,0,5
6734,1106099,"(:34) (No Huddle, Shotgun) 4-D.Prescott pass short right to 87-J.Ferguson to DAL 46 for 5 yards (23-J.Bennett).",DAL,PHI,PASS,7,2,0,34,17,21,2,3,1,10,41,3,5,0,0,1,1,0,,0,,,,00-0033077,1,0,SR,00-0038041,,4,00-0039072,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.091,00-0033077,0,5
6734,1106100,Timeout #2 by DAL at 00:27.,NA,NA,NOPL,0,2,0,27,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106101,(:27) (Shotgun) 4-D.Prescott pass short left to 1-J.Tolbert pushed ob at DAL 46 for no gain (33-C.DeJean).,DAL,PHI,PASS,7,2,0,27,17,21,1,3,2,5,46,3,0,0,0,1,0,0,,0,,,,00-0033077,1,0,SL,00-0037666,,-3,00-0039841,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.287,00-0033077,0,5
6734,1106102,(:20) (Shotgun) 4-D.Prescott pass short right to 3-G.Pickens to PHI 45 for 9 yards (27-Q.Mitchell).,DAL,PHI,PASS,5,2,0,20,17,21,1,3,3,5,46,3,9,1,1,1,0,0,,0,,,,00-0033077,1,0,SR,00-0037247,,9,00-0039888,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.36,00-0033077,0,5
6734,1106103,Timeout #3 by DAL at 00:15.,NA,NA,NOPL,0,2,0,15,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106104,Timeout #1 by PHI at 00:15.,NA,NA,NOPL,0,2,0,15,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106105,(:15) (Shotgun) 4-D.Prescott pass short right to 88-C.Lamb to PHI 35 for 10 yards (23-J.Bennett).,DAL,PHI,PASS,11,2,0,15,17,21,0,2,1,10,55,3,10,1,1,1,0,0,,0,,,,00-0033077,1,0,SR,00-0036358,,6,00-0039072,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.263,00-0033077,0,6
6734,1106106,(:04) (No Huddle) 4-D.Prescott spiked the ball to stop the clock.,DAL,PHI,PASS,1,2,0,4,17,21,0,2,1,10,65,4,0,1,0,0,1,0,,0,,,,00-0033077,0,1,,,,-2,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.471,00-0033077,0,
6734,1106107,Timeout #2 by PHI at 00:03.,NA,NA,NOPL,0,2,0,3,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106108,"(:03) 17-B.Aubrey 53 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",DAL,PHI,FGXP,3,2,0,3,17,21,0,1,2,10,65,4,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0037692,53,1,,,,0,,,0,,,,0,,,0,,1.238,,0,
6734,1106109,17-B.Aubrey kicks 57 yards from DAL 35 to PHI 8. 18-J.Metchie pushed ob at PHI 28 for 20 yards (18-D.Clark).,PHI,DAL,KOFF,5,3,15,0,21,20,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0037692,57,37,0,00-0037614,20,0,,0.138,,0,
6734,1106110,(14:55) (Shotgun) 1-J.Hurts pass short middle to 88-D.Goedert to PHI 33 for 5 yards (57-J.Sanborn; 95-K.Clark).,PHI,DAL,PASS,43,3,14,55,21,20,3,3,1,10,28,2,5,1,0,1,0,0,,0,,,,00-0036389,1,0,SM,00-0034351,,3,00-0037109,00-0033120,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.073,00-0036389,0,4
6734,1106111,(14:12) (Shotgun) 1-J.Hurts pass short left to 88-D.Goedert to PHI 39 for 6 yards (35-M.Liufau).,PHI,DAL,PASS,33,3,14,12,21,20,3,3,2,5,33,2,6,1,1,1,0,0,,0,,,,00-0036389,1,0,SL,00-0034351,,2,00-0039352,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.732,00-0036389,0,4
6734,1106112,"(13:39) (No Huddle, Shotgun) 1-J.Hurts pass short right to 6-D.Smith to PHI 42 for 3 yards (20-K.Elam).",PHI,DAL,PASS,44,3,13,39,21,20,3,3,1,10,39,2,3,0,0,1,1,0,,0,,,,00-0036389,1,0,SR,00-0036912,,3,00-0037242,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.259,00-0036389,0,4
6734,1106113,(12:55) (Shotgun) 26-S.Barkley left tackle to DAL 46 for 12 yards (28-M.Hooker; 93-J.Toia).,PHI,DAL,RUSH,43,3,12,55,21,20,3,3,2,7,42,3,12,1,1,1,0,0,00-0034844,0,LT,00-0033877,00-0040019,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.113,,0,5
6734,1106114,(12:12) (Shotgun) 29-A.Dillon left tackle to DAL 37 for 9 yards (35-M.Liufau).,PHI,DAL,RUSH,46,3,12,12,21,20,3,3,1,10,54,3,9,1,0,1,0,0,00-0036265,0,LT,00-0039352,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.628,,0,4
6734,1106115,(11:26) (Shotgun) 29-A.Dillon right guard to DAL 36 for 1 yard (90-S.Thomas).,PHI,DAL,RUSH,39,3,11,26,21,20,3,3,2,1,63,4,1,0,1,1,0,0,00-0036265,0,RG,00-0033870,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.031,,0,4
6734,1106116,(10:47) (Shotgun) 29-A.Dillon up the middle to DAL 36 for no gain (6-D.Wilson; 95-K.Clark).,PHI,DAL,RUSH,45,3,10,47,21,20,3,3,1,10,64,4,0,0,0,1,0,0,00-0036265,0,RM,00-0035301,00-0033120,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.536,,0,4
6734,1106117,(10:02) (Shotgun) 1-J.Hurts sacked at DAL 44 for -8 yards (94-M.Kneeland).,PHI,DAL,PASS,46,3,10,2,21,20,3,3,2,10,64,4,-8,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0039900,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.037,00-0036389,0,5
6734,1106118,(9:16) (Shotgun) 1-J.Hurts pass short right to 2-J.Dotson to DAL 40 for 4 yards (18-D.Clark) [13-D.Fowler].,PHI,DAL,PASS,41,3,9,16,21,20,3,3,3,18,56,3,4,0,0,1,0,0,,0,,,,00-0036389,1,0,SR,00-0037741,,4,00-0037281,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.512,00-0036389,0,5
6734,1106119,"(8:35) 4-J.Elliott 58 yard field goal is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",PHI,DAL,FGXP,5,3,8,35,21,20,3,3,4,14,60,4,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0033787,58,1,,,,0,,,0,,,,0,,,0,,3.216,,0,
6734,1106120,4-J.Elliott kicks 56 yards from PHI 35 to DAL 9. 1-J.Tolbert to DAL 29 for 20 yards (18-J.Metchie).,DAL,PHI,KOFF,8,3,8,30,20,24,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0033787,56,36,0,00-0037666,20,0,,0.314,,0,
6734,1106121,(8:22) 33-J.Williams left guard to DAL 35 for 6 yards (33-C.DeJean).,DAL,PHI,RUSH,34,3,8,22,20,24,3,3,1,10,29,2,6,1,0,0,0,0,00-0036997,0,LG,00-0039841,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.094,,0,5
6734,1106122,(7:48) 33-J.Williams up the middle to DAL 38 for 3 yards (90-J.Davis).,DAL,PHI,RUSH,41,3,7,48,20,24,3,3,2,4,35,2,3,1,0,0,0,0,00-0036997,0,RM,00-0037073,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.064,,0,4
6734,1106123,(7:07) 33-J.Williams left end to DAL 40 for 2 yards (53-Z.Baun; 58-J.Hunt).,DAL,PHI,RUSH,40,3,7,7,20,24,3,3,3,1,38,2,2,1,1,0,0,0,00-0036997,0,LE,00-0036418,00-0039740,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.432,,0,4
6734,1106124,(6:27) (Shotgun) 4-D.Prescott pass incomplete deep middle to 89-B.Spann-Ford (30-J.Campbell). PHI-21-S.Brown was injured during the play.,DAL,PHI,PASS,6,3,6,27,20,24,3,3,1,10,40,3,0,0,0,1,0,0,,0,,,,00-0033077,0,0,DM,00-0039530,00-0040708,26,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.503,00-0033077,0,4
6734,1106125,(6:21) (Shotgun) 24-M.Sanders left end to PHI 11 for 49 yards (53-Z.Baun).,DAL,PHI,RUSH,48,3,6,21,20,24,3,3,2,10,40,3,49,1,1,1,0,0,00-0035243,0,LE,00-0036418,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,3.725,,0,5
6734,1106126,"(5:33) (Shotgun) 24-M.Sanders left guard to PHI 8 for 3 yards (90-J.Davis). PENALTY on DAL-3-G.Pickens, Unnecessary Roughness, 15 yards, enforced at PHI 8.",DAL,PHI,RUSH,26,3,5,33,20,24,3,3,1,10,89,5,3,0,0,1,0,0,00-0035243,0,LG,00-0037073,,,0,0,,,,,,,,,DAL,00-0037247,Unnecessary Roughness,-15,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.159,,0,5
6734,1106127,(5:07) (Shotgun) 4-D.Prescott pass incomplete deep middle to 87-J.Ferguson (53-Z.Baun).,DAL,PHI,PASS,5,3,5,7,20,24,3,3,1,22,77,4,0,0,0,1,0,0,,0,,,,00-0033077,0,0,DM,00-0038041,00-0036418,20,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.454,00-0033077,1,5
6734,1106128,(5:02) (Shotgun) 4-D.Prescott pass incomplete short left to 33-J.Williams (90-J.Davis).,DAL,PHI,PASS,4,3,5,2,20,24,3,3,2,22,77,4,0,0,0,1,0,0,,0,,,,00-0033077,0,0,SL,00-0036997,00-0037073,-1,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.477,00-0033077,0,5
6734,1106129,"(4:58) (Shotgun) 4-D.Prescott pass incomplete deep middle to 87-J.Ferguson (32-R.Blankenship). ** Injury Update: PHI-21-S.Brown has returned to the game. PENALTY on PHI-32-R.Blankenship, Unnecessary Roughness, 12 yards, enforced at PHI 23 - No Play.",DAL,PHI,NOPL,6,3,4,58,20,24,3,3,3,22,77,4,0,1,1,1,0,0,,0,,,,00-0033077,0,0,,,,0,,,,,PHI,00-0037130,Unnecessary Roughness,12,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.09,00-0033077,0,6
6734,1106130,"(4:52) 24-M.Sanders left guard to PHI 10 for 1 yard (30-J.Campbell; 94-B.Young). FUMBLES (30-J.Campbell), RECOVERED by PHI-27-Q.Mitchell at PHI 10. 27-Q.Mitchell to PHI 16 for 6 yards (4-D.Prescott).",DAL,PHI,RUSH,8,3,4,52,20,24,3,3,1,10,89,5,1,0,0,0,0,0,00-0035243,0,LG,00-0033077,00-0038978,,0,0,,,,,,,,,,,,,,,,00-0035243,00-0039888,6,00-0040708,1,,,,,,,0,,,,0,,,0,,,,0,,,0,,-5.755,,0,4
6734,1106131,"(4:44) (Shotgun) 26-S.Barkley left guard to PHI 15 for -1 yards (57-J.Sanborn, 97-O.Odighizuwa).",PHI,DAL,RUSH,42,3,4,44,24,20,3,3,1,10,16,1,-1,0,0,1,0,0,00-0034844,0,LG,00-0037109,00-0036942,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.965,,0,4
6734,1106132,(4:02) (Shotgun) 1-J.Hurts pass incomplete short left [97-O.Odighizuwa].,PHI,DAL,PASS,6,3,4,2,24,20,3,3,2,11,15,1,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SL,,,0,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.789,00-0036389,0,5
6734,1106133,(3:56) (Shotgun) 1-J.Hurts scrambles right end to PHI 23 for 8 yards (59-K.Murray).,PHI,DAL,RUSH,38,3,3,56,24,20,3,3,3,11,15,1,8,0,0,1,0,0,00-0036389,0,RE,00-0036441,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.467,00-0036389,1,5
6734,1106134,"(3:18) 10-B.Mann punts 51 yards to DAL 26, Center-47-C.Hughlett, fair catch by 9-K.Turpin.",PHI,DAL,PUNT,8,3,3,18,24,20,3,3,4,3,23,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0036313,51,51,0,00-0037801,0,1,,,,0,,,0,,0.583,,0,
6734,1106135,(3:10) (Shotgun) 33-J.Williams right guard to DAL 30 for 4 yards (90-J.Davis; 3-N.Smith).,DAL,PHI,RUSH,41,3,3,10,20,24,3,3,1,10,26,2,4,0,0,1,0,0,00-0036997,0,RG,00-0037073,00-0039013,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.039,,0,5
6734,1106136,(2:29) 4-D.Prescott pass short left to 87-J.Ferguson to DAL 35 for 5 yards (24-A.Mukuba).,DAL,PHI,PASS,43,3,2,29,20,24,3,3,2,6,30,2,5,1,0,0,0,0,,0,,,,00-0033077,1,0,SL,00-0038041,,5,00-0040749,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.286,00-0033077,0,5
6734,1106137,(1:46) (Shotgun) 4-D.Prescott pass short middle to 88-C.Lamb to DAL 49 for 14 yards (8-A.Jackson).,DAL,PHI,PASS,39,3,1,46,20,24,3,3,3,1,35,2,14,1,1,1,0,0,,0,,,,00-0033077,1,0,SM,00-0036358,,5,00-0033878,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.342,00-0033077,0,5
6734,1106138,(1:07) 33-J.Williams up the middle to PHI 48 for 3 yards (90-J.Davis; 3-N.Smith).,DAL,PHI,RUSH,40,3,1,7,20,24,3,3,1,10,49,3,3,0,0,0,0,0,00-0036997,0,RM,00-0037073,00-0039013,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.327,,0,5
6734,1106139,(:27) (Shotgun) 4-D.Prescott pass short left to 88-C.Lamb to DAL 49 for -3 yards (90-J.Davis).,DAL,PHI,PASS,27,3,0,27,20,24,3,3,2,7,52,3,-3,0,0,1,0,0,,0,,,,00-0033077,1,0,SL,00-0036358,,-8,00-0037073,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.085,00-0033077,0,5
6734,1106140,(15:00) (Shotgun) 4-D.Prescott pass incomplete short middle to 88-C.Lamb.,DAL,PHI,PASS,7,4,15,0,20,24,3,3,3,10,49,3,0,0,0,1,0,0,,0,,,,00-0033077,0,0,SM,00-0036358,,15,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.564,00-0033077,1,5
6734,1106141,"(14:53) 5-B.Anger punts 38 yards to PHI 13, Center-44-T.Sieg, fair catch by 2-J.Dotson.",DAL,PHI,PUNT,7,4,14,53,20,24,3,3,4,10,49,3,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0029692,38,38,0,00-0037741,0,1,,,,0,,,0,,0.172,,0,
6734,1106142,(14:46) (Shotgun) 1-J.Hurts pass short left to 26-S.Barkley to PHI 21 for 8 yards (20-K.Elam; 59-K.Murray).,PHI,DAL,PASS,43,4,14,46,24,20,3,3,1,10,13,1,8,1,0,1,0,0,,0,,,,00-0036389,1,0,SL,00-0034844,,2,00-0037242,00-0036441,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.54,00-0036389,0,4
6734,1106143,(14:03) (Shotgun) 26-S.Barkley left guard to PHI 22 for 1 yard (94-M.Kneeland; 90-S.Thomas).,PHI,DAL,RUSH,39,4,14,3,24,20,3,3,2,2,21,2,1,0,0,1,0,0,00-0034844,0,LG,00-0039900,00-0033870,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.352,,0,4
6734,1106144,(13:24) 1-J.Hurts up the middle to PHI 23 for 1 yard (53-J.Houston).,PHI,DAL,RUSH,38,4,13,24,24,20,3,3,3,1,22,2,1,1,1,0,0,0,00-0036389,0,RM,00-0037310,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.427,,0,5
6734,1106145,"(12:46) (No Huddle, Shotgun) PENALTY on DAL, Defensive Too Many Men on Field, 5 yards, enforced at PHI 23 - No Play.",PHI,DAL,NOPL,19,4,12,46,24,20,3,3,1,10,23,2,0,1,0,1,1,0,,0,,,,,0,0,,,,,,,,,DAL,,Defensive Too Many Men on Field,5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.728,,0,
6734,1106146,(12:27) 26-S.Barkley right end to PHI 32 for 4 yards (18-D.Clark; 57-J.Sanborn).,PHI,DAL,RUSH,42,4,12,27,24,20,3,3,1,5,28,2,4,1,0,0,0,0,00-0034844,0,RE,00-0037281,00-0037109,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.282,,0,4
6734,1106147,(11:45) 26-S.Barkley left guard to PHI 32 for no gain (28-M.Hooker; 90-S.Thomas).,PHI,DAL,RUSH,40,4,11,45,24,20,3,3,2,1,32,2,0,0,0,0,0,0,00-0034844,0,LG,00-0033877,00-0033870,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.545,,0,4
6734,1106148,(11:05) 1-J.Hurts up the middle to PHI 33 for 1 yard (57-J.Sanborn; 59-K.Murray).,PHI,DAL,RUSH,44,4,11,5,24,20,3,3,3,1,32,2,1,1,1,0,0,0,00-0036389,0,RM,00-0037109,00-0036441,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.232,,0,4
6734,1106149,(10:21) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to PHI 40 for 7 yards (28-M.Hooker).,PHI,DAL,PASS,35,4,10,21,24,20,3,3,1,10,33,2,7,1,0,1,0,0,,0,,,,00-0036389,1,0,SL,00-0036912,,-3,00-0033877,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.364,00-0036389,0,4
6734,1106150,"(9:46) (No Huddle, Shotgun) 1-J.Hurts pass short left to 26-S.Barkley to PHI 45 for 5 yards (26-D.Bland) [41-D.Ezeiruaku].",PHI,DAL,PASS,35,4,9,46,24,20,3,3,2,3,40,3,5,1,1,1,1,0,,0,,,,00-0036389,1,0,SL,00-0034844,,-4,00-0037275,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.368,00-0036389,1,4
6734,1106151,"(9:11) (No Huddle, Shotgun) 26-S.Barkley left end to PHI 41 for -4 yards (53-J.Houston).",PHI,DAL,RUSH,45,4,9,11,24,20,3,3,1,10,45,3,-4,0,0,1,1,0,00-0034844,0,LE,00-0037310,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.279,,0,4
6734,1106152,Timeout #1 by PHI at 08:26.,NA,NA,NOPL,0,4,8,26,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
6734,1106153,(8:26) (Shotgun) 1-J.Hurts pass incomplete short right.,PHI,DAL,PASS,8,4,8,26,24,20,2,3,2,14,41,3,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SR,,,11,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.826,00-0036389,0,5
6734,1106154,(8:18) (Shotgun) 1-J.Hurts pass short left to 88-D.Goedert to 50 for 9 yards (7-T.Diggs).,PHI,DAL,PASS,51,4,8,18,24,20,2,3,3,14,41,3,9,0,0,1,0,0,,0,,,,00-0036389,1,0,SL,00-0034351,,9,00-0036361,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.442,00-0036389,1,5
6734,1106155,"(7:27) (No Huddle, Shotgun) PENALTY on PHI, Delay of Game, 5 yards, enforced at 50 - No Play.",PHI,DAL,NOPL,0,4,7,27,24,20,2,3,4,5,50,3,0,0,0,1,1,0,,0,,,,,0,0,,,,,,,,,PHI,,Delay of Game,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.347,,0,
6734,1106156,"(7:27) 10-B.Mann punts 44 yards to DAL 11, Center-47-C.Hughlett, out of bounds. ** Injury Update: DAL-29-C.Goodwin has returned to the game.",PHI,DAL,PUNT,7,4,7,27,24,20,2,3,4,10,45,3,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0036313,44,44,0,,0,0,,,,0,,,0,,0.204,,0,
