gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa,dpbk,stunt,db_count
7030,1155249,"(6:22) (Shotgun) 2-M.Willis pass short right to 6-M.Washington pushed ob at LV 47 for -1 yards (3-T.Johnson, 7-Q.Walker).",MIA,LV,PASS,47,2,6,22,0,10,3,3,1,25,54,3,-1,0,0,1,0,0,,0,,,,00-0038128,1,0,SR,00-0039880,,-7,00-0034376,00-0037074,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.589,00-0038128,1,5
7030,1155250,(5:35) (Shotgun) 2-M.Willis pass deep right to 7-C.Douglas pushed ob at LV 22 for 25 yards (31-T.Stukes).,MIA,LV,PASS,41,2,5,35,0,10,3,3,2,26,53,3,25,1,0,1,0,0,,0,,,,00-0038128,1,0,DR,00-0041523,,17,00-0040868,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,2.104,00-0038128,1,5
7030,1155251,"(4:54) 77-C.Wallace reported in as eligible. 28-D.Achane right guard to LV 23 for -1 yards (17-N.Dean, 7-Q.Walker).",MIA,LV,RUSH,42,2,4,54,0,10,3,3,3,1,78,4,-1,0,0,0,0,0,00-0039040,0,RG,00-0037615,00-0037074,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.9,,0,4
7030,1155252,"(4:12) 47-R.Patterson 41 yard field goal is GOOD, Center-46-T.Addington, Holder-48-B.Pinion. ** Injury Update: MIA-46-T.Addington has returned to the game.",MIA,LV,FGXP,4,2,4,12,0,10,3,3,4,2,77,4,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0036816,41,1,,,,0,,,0,,,,0,,,0,,0.773,,0,
7030,1155253,47-R.Patterson kicks 64 yards from MIA 35 to LV 1. 23-D.Laube pushed ob at LV 46 for 45 yards (47-R.Patterson).,LV,MIA,KOFF,8,2,4,8,10,3,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0036816,64,19,0,00-0039407,45,0,,1.322,,0,
7030,1155254,(4:00) 4-M.Washington up the middle to MIA 46 for 8 yards (11-D.Trader; 16-M.Taaffe).,LV,MIA,RUSH,33,2,4,0,10,3,3,3,1,10,46,3,8,1,0,0,0,0,00-0040878,0,RM,00-0040182,00-0041528,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.485,,0,4
7030,1155255,(3:27) 4-M.Washington left guard to MIA 28 for 18 yards (11-D.Trader).,LV,MIA,RUSH,41,2,3,27,10,3,3,3,2,2,54,3,18,1,1,0,0,0,00-0040878,0,LG,00-0040182,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.949,,0,4
7030,1155256,(2:46) 4-M.Washington left end to MIA 22 for 6 yards (10-J.Rodriguez).,LV,MIA,RUSH,46,2,2,46,10,3,3,3,1,10,72,4,6,1,0,0,0,0,00-0040878,0,LE,00-0041522,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.514,,0,4
7030,1155257,(2:00) 8-K.Cousins pass short right to 9-J.Nailor to MIA 15 for 7 yards (3-C.Johnson).,LV,MIA,PASS,39,2,2,0,10,3,3,3,2,4,78,4,7,1,1,0,0,0,,0,,,,00-0029604,1,0,SR,00-0037291,,5,00-0041533,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.483,00-0029604,0,4
7030,1155258,(1:21) 8-K.Cousins pass incomplete short middle to 87-M.Mayer.,LV,MIA,PASS,4,2,1,21,10,3,3,3,1,10,85,5,0,0,0,0,0,0,,0,,,,00-0029604,0,0,SM,00-0039066,,15,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.454,00-0029604,1,4
7030,1155259,(1:17) (Shotgun) 8-K.Cousins pass short left to 2-A.Jeanty to MIA 13 for 2 yards (10-J.Rodriguez).,LV,MIA,PASS,5,2,1,17,10,3,3,3,2,10,85,5,2,0,0,1,0,0,,0,,,,00-0029604,1,0,SL,00-0040122,,-4,00-0041522,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.55,00-0029604,0,4
7030,1155260,Timeout #1 by MIA at 01:12.,NA,NA,NOPL,0,2,1,12,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
7030,1155261,"(1:12) (Shotgun) 8-K.Cousins pass short middle to 2-A.Jeanty for 13 yards, TOUCHDOWN.",LV,MIA,PASS,5,2,1,12,10,3,3,2,3,8,87,5,13,1,1,1,0,6,,0,,,,00-0029604,1,0,SM,00-0040122,,8,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,3.254,00-0029604,1,5
7030,1155262,"14-M.Gay extra point is GOOD, Center-47-A.Ward, Holder-6-A.Cole.",LV,MIA,FGXP,0,2,1,7,16,3,3,2,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0035269,33,1,,,,0,,,0,,,,0,,,0,,0.051,,0,
7030,1155263,14-M.Gay kicks 62 yards from LV 35 to MIA 3. 5-J.Wright to MIA 30 for 27 yards (82-C.White; 50-S.Olubi).,MIA,LV,KOFF,7,2,1,7,3,17,2,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0035269,62,35,0,00-0039874,27,0,,0.055,,0,
7030,1155264,(1:00) (Shotgun) 2-M.Willis pass incomplete deep middle to 18-C.Bell (26-D.Porter).,MIA,LV,PASS,8,2,1,0,3,17,2,3,1,10,30,2,0,0,0,1,0,0,,0,,,,00-0038128,0,0,DM,00-0041525,00-0040641,20,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.281,00-0038128,0,5
7030,1155265,(:52) (Shotgun) 28-D.Achane up the middle to MIA 37 for 7 yards (3-T.Johnson; 31-T.Stukes).,MIA,LV,RUSH,24,2,0,52,3,17,2,3,2,10,30,2,7,0,0,1,0,0,00-0039040,0,RM,00-0034376,00-0040868,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.139,,0,5
7030,1155266,Timeout #2 by MIA at 00:28.,NA,NA,NOPL,0,2,0,28,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
7030,1155267,(:28) (Shotgun) 2-M.Willis pass short right to 7-C.Douglas pushed ob at LV 49 for 14 yards (5-E.Stokes).,MIA,LV,PASS,7,2,0,28,3,17,1,3,3,3,37,2,14,1,1,1,0,0,,0,,,,00-0038128,1,0,SR,00-0041523,,6,00-0036901,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.949,00-0038128,1,5
7030,1155268,(:21) (Shotgun) 2-M.Willis pass incomplete deep right to 6-M.Washington.,MIA,LV,PASS,8,2,0,21,3,17,1,3,1,10,51,3,0,0,0,1,0,0,,0,,,,00-0038128,0,0,DR,00-0039880,,20,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.451,00-0038128,1,5
7030,1155269,Timeout #1 by LV at 00:13.,NA,NA,NOPL,0,2,0,13,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
7030,1155270,(:13) (Shotgun) 2-M.Willis pass deep middle to 7-C.Douglas to LV 19 for 30 yards (7-Q.Walker).,MIA,LV,PASS,8,2,0,13,3,17,1,2,2,10,51,3,30,1,1,1,0,0,,0,,,,00-0038128,1,0,DM,00-0041523,,16,00-0037074,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.551,00-0038128,1,5
7030,1155271,Timeout #3 by MIA at 00:05.,NA,NA,NOPL,0,2,0,5,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0,,0,
7030,1155272,"(:05) 47-R.Patterson 37 yard field goal is GOOD, Center-46-T.Addington, Holder-48-B.Pinion.",MIA,LV,FGXP,5,2,0,5,3,17,0,2,1,10,81,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0036816,37,1,,,,0,,,0,,,,0,,,0,,0.303,,0,
7030,1155273,"47-R.Patterson kicks 65 yards from MIA 35 to end zone, Touchback to the LV 35.",LV,MIA,KOFF,0,3,15,0,17,6,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0036816,65,65,1,,0,0,,0.52,,0,
7030,1155274,(15:00) 2-A.Jeanty left tackle to LV 38 for 3 yards (94-J.Phillips; 10-J.Rodriguez).,LV,MIA,RUSH,26,3,15,0,17,6,3,3,1,10,35,2,3,0,0,0,0,0,00-0040122,0,LT,00-0040175,00-0041522,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.26,,0,4
7030,1155275,"(14:34) (No Huddle, Shotgun) 8-K.Cousins pass deep left intended for 18-J.Bech INTERCEPTED by 16-M.Taaffe at MIA 46. 16-M.Taaffe to MIA 48 for 2 yards (18-J.Bech).",LV,MIA,PASS,5,3,14,34,17,6,3,3,2,7,38,2,0,0,0,1,1,0,,0,,,,00-0029604,0,0,DL,00-0040729,00-0041528,16,00-0040729,,,,,,,,,00-0041528,2,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-4.659,00-0029604,0,4
7030,1155276,(14:29) (Shotgun) 2-M.Willis pass deep right to 18-C.Bell to LV 27 for 25 yards (31-T.Stukes) [98-M.Crosby].,MIA,LV,PASS,35,3,14,29,6,17,3,3,1,10,48,3,25,1,1,1,0,0,,0,,,,00-0038128,1,0,DR,00-0041525,,22,00-0040868,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.76,00-0038128,0,5
7030,1155277,"(13:54) (No Huddle) 2-M.Willis pass incomplete short right to 7-C.Douglas. Miami challenged the incomplete pass ruling, and the play was REVERSED. (No Huddle) 2-M.Willis pass short right to 7-C.Douglas ran ob at LV 14 for 13 yards.",MIA,LV,PASS,16,3,13,54,6,17,3,3,1,10,73,4,13,1,1,0,1,0,,0,,,,00-0038128,1,0,SR,00-0041523,,13,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.76,00-0038128,1,5
7030,1155278,"(13:38) PENALTY on MIA-74-K.Proctor, False Start, 5 yards, enforced at LV 14 - No Play.",MIA,LV,NOPL,7,3,13,38,6,17,3,3,1,10,86,5,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,MIA,00-0041521,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.695,,0,
7030,1155279,(13:31) 28-D.Achane up the middle to LV 14 for 5 yards (17-N.Dean; 97-T.Hemingway).,MIA,LV,RUSH,39,3,13,31,6,17,3,3,1,15,81,5,5,1,0,0,0,0,00-0039040,0,RM,00-0037615,00-0040169,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.303,,0,4
7030,1155280,"(12:52) (Shotgun) 2-M.Willis scrambles right end for 14 yards, TOUCHDOWN.",MIA,LV,RUSH,8,3,12,52,6,17,3,3,2,10,86,5,14,1,1,1,0,6,00-0038128,0,RE,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,RUSH,2.315,00-0038128,0,5
7030,1155281,"47-R.Patterson extra point is GOOD, Center-46-T.Addington, Holder-48-B.Pinion.",MIA,LV,FGXP,0,3,12,44,12,17,3,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0036816,33,1,,,,0,,,0,,,,0,,,0,,0.051,,0,
7030,1155282,47-R.Patterson kicks 65 yards from MIA 35 to LV 0. 23-D.Laube pushed ob at 50 for 50 yards (47-R.Patterson).,LV,MIA,KOFF,7,3,12,44,17,13,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0036816,65,15,0,00-0039407,50,0,,1.386,,0,
7030,1155283,(12:37) 2-A.Jeanty up the middle to MIA 45 for 5 yards (10-J.Rodriguez; 11-D.Trader).,LV,MIA,RUSH,37,3,12,37,17,13,3,3,1,10,50,3,5,0,0,0,0,0,00-0040122,0,RM,00-0041522,00-0040182,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.05,,0,4
7030,1155284,(12:00) 8-K.Cousins pass deep left to 1-T.Tucker to MIA 24 for 21 yards (16-M.Taaffe) [94-J.Phillips].,LV,MIA,PASS,39,3,12,0,17,13,3,3,2,5,55,3,21,1,1,0,0,0,,0,,,,00-0029604,1,0,DL,00-0038563,,20,00-0041528,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.725,00-0029604,0,4
7030,1155285,(11:21) 2-A.Jeanty right end pushed ob at MIA 16 for 8 yards (3-C.Johnson).,LV,MIA,RUSH,33,3,11,21,17,13,3,3,1,10,76,4,8,1,0,0,0,0,00-0040122,0,RE,00-0041533,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.372,,0,4
7030,1155286,(10:48) (Shotgun) 2-A.Jeanty right guard to MIA 13 for 3 yards (9-J.Uche; 20-J.Brooks).,LV,MIA,RUSH,42,3,10,48,17,13,3,3,2,2,84,5,3,1,1,1,0,0,00-0040122,0,RG,00-0036159,00-0036409,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.13,,0,4
7030,1155287,"(10:06) 8-K.Cousins pass short left to 2-A.Jeanty for 13 yards, TOUCHDOWN.",LV,MIA,PASS,8,3,10,6,17,13,3,3,1,10,87,5,13,1,1,0,0,6,,0,,,,00-0029604,1,0,SL,00-0040122,,5,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,1.58,00-0029604,0,4
7030,1155288,"14-M.Gay extra point is GOOD, Center-47-A.Ward, Holder-6-A.Cole.",LV,MIA,FGXP,0,3,9,58,23,13,3,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0035269,33,1,,,,0,,,0,,,,0,,,0,,0.051,,0,
7030,1155289,14-M.Gay kicks 59 yards from LV 35 to MIA 6. 6-M.Washington to MIA 23 for 17 yards (50-S.Olubi; 23-D.Laube).,MIA,LV,KOFF,5,3,9,58,13,24,3,3,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0035269,59,42,0,00-0039880,17,0,,-0.303,,0,
7030,1155290,(9:53) (Shotgun) 2-M.Willis pass incomplete short left to 89-W.Kacmarek.,MIA,LV,PASS,4,3,9,53,13,24,3,3,1,10,23,2,0,0,0,1,0,0,,0,,,,00-0038128,0,0,SL,00-0041524,,6,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.636,00-0038128,0,5
7030,1155291,(9:49) (Shotgun) 2-M.Willis pass deep middle intended for 7-C.Douglas INTERCEPTED by 31-T.Stukes at LV 34. 31-T.Stukes to LV 34 for no gain (7-C.Douglas).,MIA,LV,PASS,8,3,9,49,13,24,3,3,2,10,23,2,0,0,0,1,0,0,,0,,,,00-0038128,0,0,DM,00-0041523,00-0040868,43,00-0041523,,,,,,,,,00-0040868,0,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.296,00-0038128,0,5
7030,1155292,(9:41) 2-A.Jeanty up the middle to LV 39 for 5 yards (10-J.Rodriguez; 94-J.Phillips).,LV,MIA,RUSH,36,3,9,41,24,13,3,3,1,10,34,2,5,0,0,0,0,0,00-0040122,0,RM,00-0041522,00-0040175,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.009,,0,4
7030,1155293,(9:05) 2-A.Jeanty right guard to LV 45 for 6 yards (98-C.Ferrell; 94-J.Phillips).,LV,MIA,RUSH,36,3,9,5,24,13,3,3,2,5,39,2,6,1,1,0,0,0,00-0040122,0,RG,00-0035692,00-0040175,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.682,,0,4
7030,1155294,(8:29) 8-K.Cousins pass incomplete short left [20-J.Brooks].,LV,MIA,PASS,5,3,8,29,24,13,3,3,1,10,45,3,0,0,0,0,0,0,,0,,,,00-0029604,0,0,SL,,,0,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.514,00-0029604,0,4
7030,1155295,(8:24) (Shotgun) 2-A.Jeanty right tackle to MIA 40 for 15 yards (23-Z.Anderson).,LV,MIA,RUSH,47,3,8,24,24,13,3,3,2,10,45,3,15,1,1,1,0,0,00-0040122,0,RT,00-0036677,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.401,,0,5
7030,1155296,(7:37) (Shotgun) 4-M.Washington left tackle to MIA 36 for 4 yards (9-J.Uche; 16-M.Taaffe).,LV,MIA,RUSH,42,3,7,37,24,13,3,3,1,10,60,4,4,0,0,1,0,0,00-0040878,0,LT,00-0036159,00-0041528,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.206,,0,4
7030,1155297,(6:55) 8-K.Cousins pass short right to 9-J.Nailor to MIA 24 for 12 yards (3-C.Johnson; 40-W.Gay).,LV,MIA,PASS,38,3,6,55,24,13,3,3,2,6,64,4,12,1,1,0,0,0,,0,,,,00-0029604,1,0,SR,00-0037291,,5,00-0041533,00-0036362,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,1.312,00-0029604,0,4
7030,1155298,(6:17) 2-A.Jeanty left guard to MIA 17 for 7 yards (23-Z.Anderson; 3-C.Johnson).,LV,MIA,RUSH,42,3,6,17,24,13,3,3,1,10,76,4,7,1,0,0,0,0,00-0040122,0,LG,00-0036677,00-0041533,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.289,,0,4
7030,1155299,(5:35) 2-A.Jeanty up the middle to MIA 17 for no gain (94-J.Phillips; 93-Z.Biggers).,LV,MIA,RUSH,46,3,5,35,24,13,3,3,2,3,83,5,0,0,0,0,0,0,00-0040122,0,RM,00-0040175,00-0040248,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.69,,0,4
7030,1155300,(4:49) (Shotgun) 2-A.Jeanty left guard to MIA 10 for 7 yards (92-Z.Sieler; 3-C.Johnson).,LV,MIA,RUSH,38,3,4,49,24,13,3,3,3,3,83,5,7,1,1,1,0,0,00-0040122,0,LG,00-0034285,00-0041533,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,0.963,,0,4
7030,1155301,(4:11) 8-K.Cousins pass incomplete short middle to 1-T.Tucker (3-C.Johnson).,LV,MIA,PASS,4,3,4,11,24,13,3,3,1,10,90,5,0,0,0,0,0,0,,0,,,,00-0029604,0,0,SM,00-0038563,00-0041533,4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.47,00-0029604,0,4
7030,1155302,(4:07) 4-M.Washington left guard to MIA 11 for -1 yards (4-J.Marshall).,LV,MIA,RUSH,42,3,4,7,24,13,3,3,2,10,90,5,-1,0,0,0,0,0,00-0040878,0,LG,00-0040178,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.105,,0,5
7030,1155303,(3:25) (Shotgun) 8-K.Cousins pass short left to 2-A.Jeanty to MIA 7 for 4 yards (20-J.Brooks).,LV,MIA,PASS,44,3,3,25,24,13,3,3,3,11,89,5,4,0,0,1,0,0,,0,,,,00-0029604,1,0,SL,00-0040122,,5,00-0036409,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.881,00-0029604,1,5
7030,1155304,"(2:41) 14-M.Gay 25 yard field goal is GOOD, NULLIFIED by Penalty, Center-47-A.Ward, Holder-6-A.Cole. PENALTY on LV-76-C.Rogers, Offensive Offside, 5 yards, enforced at MIA 7 - No Play.",LV,MIA,NOPL,3,3,2,41,24,13,3,3,4,7,93,5,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,LV,00-0040150,Offensive Offside,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.082,,0,
7030,1155305,"(2:38) 14-M.Gay 30 yard field goal is GOOD, Center-47-A.Ward, Holder-6-A.Cole.",LV,MIA,FGXP,4,3,2,38,24,13,3,3,4,12,88,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0035269,30,1,,,,0,,,0,,,,0,,,0,,0.127,,0,
7030,1155306,14-M.Gay kicks 62 yards from LV 35 to MIA 3. 5-J.Wright pushed ob at LV 18 for 79 yards (82-C.White).,MIA,LV,KOFF,13,3,2,34,13,27,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0035269,62,-17,0,00-0039874,79,0,,3.826,,0,
7030,1155307,(2:21) (Shotgun) 28-D.Achane left guard to LV 15 for 3 yards (97-T.Hemingway; 94-F.Fatukasi).,MIA,LV,RUSH,42,3,2,21,13,27,3,3,1,10,82,5,3,0,0,1,0,0,00-0039040,0,LG,00-0040169,00-0034275,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.234,,0,4
7030,1155308,(1:39) 28-D.Achane left end to LV 13 for 2 yards (11-J.Chinn).,MIA,LV,RUSH,45,3,1,39,13,27,3,3,2,7,85,5,2,0,0,0,0,0,00-0039040,0,LE,00-0036293,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.441,,0,4
7030,1155309,(:54) (Shotgun) 2-M.Willis sacked at LV 23 for -10 yards (17-N.Dean).,MIA,LV,PASS,43,3,0,54,13,27,3,3,3,5,87,5,-10,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0037615,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-2.014,00-0038128,1,5
7030,1155310,"(:11) 47-R.Patterson 41 yard field goal is No Good, Wide Left, Center-46-T.Addington, Holder-48-B.Pinion.",MIA,LV,FGXP,4,3,0,11,13,27,3,3,4,15,77,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0036816,41,0,,,,0,,,0,,,,0,,,0,,-4.087,,0,
7030,1155311,(:07) 8-K.Cousins pass incomplete deep left to 19-M.Benson.,LV,MIA,PASS,7,3,0,7,27,13,3,3,1,10,31,2,0,0,0,0,0,0,,0,,,,00-0029604,0,0,DL,00-0040894,,32,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.569,00-0029604,0,4
7030,1155312,(15:00) (Shotgun) 8-K.Cousins pass incomplete deep right to 9-J.Nailor.,LV,MIA,PASS,5,4,15,0,27,13,3,3,2,10,31,2,0,0,0,1,0,0,,0,,,,00-0029604,0,0,DR,00-0037291,,29,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.813,00-0029604,0,5
7030,1155313,(14:55) (Shotgun) 8-K.Cousins pass short left to 2-A.Jeanty to LV 39 for 8 yards (20-J.Brooks).,LV,MIA,PASS,40,4,14,55,27,13,3,3,3,10,31,2,8,0,0,1,0,0,,0,,,,00-0029604,1,0,SL,00-0040122,,7,00-0036409,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.774,00-0029604,0,5
7030,1155314,"(14:15) 6-A.Cole punts 61 yards to end zone, Center-47-A.Ward, Touchback.",LV,MIA,PUNT,8,4,14,15,27,13,3,3,4,2,39,2,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0035190,61,61,1,,0,0,,,,0,,,0,,-0.515,,0,
7030,1155315,(14:07) (Shotgun) 2-M.Willis pass short right to 28-D.Achane to MIA 24 for 4 yards (99-T.Booker; 95-K.Paye) [96-J.Laulu].,MIA,LV,PASS,49,4,14,7,13,27,3,3,1,10,20,2,4,0,0,1,0,0,,0,,,,00-0038128,1,0,SR,00-0039040,,-7,00-0037262,00-0036479,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.229,00-0038128,0,5
7030,1155316,(13:18) (Shotgun) 2-M.Willis pass incomplete short left to 6-M.Washington [95-K.Paye].,MIA,LV,PASS,4,4,13,18,13,27,3,3,2,6,24,2,0,0,0,1,0,0,,0,,,,00-0038128,0,0,SL,00-0039880,,7,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.795,00-0038128,0,5
7030,1155317,(13:14) (Shotgun) 2-M.Willis sacked at MIA 20 for -4 yards (98-M.Crosby).,MIA,LV,PASS,42,4,13,14,13,27,3,3,3,6,24,2,-4,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0034973,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-1.632,00-0038128,0,5
7030,1155318,"(12:32) 48-B.Pinion punts 47 yards to LV 33, Center-46-T.Addington. 19-M.Benson to LV 45 for 12 yards (46-T.Addington).",MIA,LV,PUNT,11,4,12,32,13,27,3,3,4,10,20,2,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0032065,47,35,0,00-0040894,12,0,,,,0,,,0,,-0.738,,0,
7030,1155319,"(12:21) PENALTY on LV-81-D.Young, False Start, 5 yards, enforced at LV 45 - No Play.",LV,MIA,NOPL,0,4,12,21,27,13,3,3,1,10,45,3,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,LV,00-0037093,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,-0.613,,0,
