gid,pid,detail,off,def,type,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,dot,ptck1,ptck2,sk1,sk2,ptm,pen,desc,pey,act,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,td,td_type,epa
6450,1058241,"(Kick formation) PENALTY on GB-63-R.Walker, False Start, 5 yards, enforced at PHI 15 - No Play.",GB,PHI,NOPL,0,2,5,11,18,14,0,3,0,0,85,5,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,GB,00-0037196,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058242,"44-B.Narveson extra point is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",GB,PHI,FGXP,0,2,5,11,18,14,0,3,0,0,80,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0039649,38,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058243,44-B.Narveson kicks 71 yards from GB 35 to PHI -6. 14-K.Gainwell to PHI 23 for 29 yards (39-Z.Anderson).,PHI,GB,KOFF,5,2,5,11,14,19,3,0,0,0,65,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0039649,71,42,0,00-0036919,29,0,,NA
6450,1058244,(5:06) (Shotgun) 1-J.Hurts pass incomplete short middle to 11-A.Brown.,PHI,GB,PASS,5,2,5,6,14,19,3,0,1,10,23,2,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SM,00-0035676,,15,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058245,(5:01) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown to PHI 36 for 13 yards (23-J.Alexander).,PHI,GB,PASS,41,2,5,1,14,19,3,0,2,10,23,2,13,1,1,1,0,0,,0,,,,00-0036389,1,0,SL,00-0035676,,12,00-0034728,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058246,"(4:20) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short right.",PHI,GB,PASS,9,2,4,20,14,19,3,0,1,10,36,2,0,0,0,1,1,0,,0,,,,00-0036389,0,0,SR,,,7,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058247,(4:11) (Shotgun) 26-S.Barkley right tackle to PHI 39 for 3 yards (94-K.Brooks).,PHI,GB,RUSH,37,2,4,11,14,19,3,0,2,10,36,2,3,0,0,1,0,0,00-0034844,0,RT,00-0038398,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058248,"(3:34) (No Huddle, Shotgun) 1-J.Hurts pass short left to 88-D.Goedert pushed ob at GB 40 for 21 yards (23-J.Alexander).",PHI,GB,PASS,39,2,3,34,14,19,3,0,3,7,39,2,21,1,1,1,1,0,,0,,,,00-0036389,1,0,SL,00-0034351,,2,00-0034728,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058249,"(2:55) (No Huddle, Shotgun) 26-S.Barkley up the middle to GB 38 for 2 yards (90-L.Van Ness).",PHI,GB,RUSH,43,2,2,55,14,19,3,0,1,10,60,4,2,0,0,1,1,0,00-0034844,0,RM,00-0039112,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058250,(2:12) (Shotgun) 1-J.Hurts pass incomplete deep right to 89-J.Wilson.,PHI,GB,PASS,9,2,2,12,14,19,3,0,2,8,62,4,0,0,0,1,0,0,,0,,,,00-0036389,0,0,DR,00-0039236,,31,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058251,(2:03) (Shotgun) 1-J.Hurts up the middle to GB 33 for 5 yards (52-R.Gary; 97-K.Clark).,PHI,GB,RUSH,4,2,2,3,14,19,3,0,3,8,62,4,5,1,0,1,0,0,00-0036389,0,RM,00-0034967,00-0033120,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058252,Timeout #1 by PHI at 01:59.,NA,NA,NOPL,0,2,1,59,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058253,(1:59) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to GB 26 for 7 yards (58-I.McDuffie).,PHI,GB,PASS,35,2,1,59,14,19,2,0,4,3,67,4,7,1,1,1,0,0,,0,,,,00-0036389,1,0,SL,00-0036912,,7,00-0036658,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058254,"(1:24) (No Huddle, Shotgun) 14-K.Gainwell up the middle to GB 24 for 2 yards (97-K.Clark).",PHI,GB,RUSH,30,2,1,24,14,19,2,0,1,10,74,4,2,0,0,1,1,0,00-0036919,0,RM,00-0033120,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058255,"(:54) (No Huddle, Shotgun) 1-J.Hurts pass short left to 14-K.Gainwell to GB 14 for 10 yards (29-X.McKinney; 7-Q.Walker).",PHI,GB,PASS,11,2,0,54,14,19,2,0,2,8,76,4,10,1,1,1,1,0,,0,,,,00-0036389,1,0,SL,00-0036919,,-4,00-0036388,00-0037074,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058256,Timeout #2 by PHI at 00:43.,NA,NA,NOPL,0,2,0,43,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058257,(:43) (Shotgun) 1-J.Hurts sacked at GB 20 for -6 yards (25-K.Nixon).,PHI,GB,PASS,12,2,0,43,14,19,1,0,1,10,86,5,-6,0,0,1,0,0,,0,,,,,0,0,,,,,,,00-0035133,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058258,Timeout #3 by PHI at 00:31.,NA,NA,NOPL,0,2,0,31,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058259,"(:31) (Shotgun) PENALTY on PHI-88-D.Goedert, False Start, 5 yards, enforced at GB 20 - No Play.",PHI,GB,NOPL,0,2,0,31,14,19,0,0,2,16,80,5,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,PHI,00-0034351,False Start,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058260,(:31) (Shotgun) 1-J.Hurts pass short left to 88-D.Goedert to GB 20 for 5 yards (20-J.Bullard).,PHI,GB,PASS,26,2,0,31,14,19,0,0,2,21,75,4,5,1,0,1,0,0,,0,,,,00-0036389,1,0,SL,00-0034351,,-2,00-0039867,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058261,(:05) (No Huddle) 1-J.Hurts spiked the ball to stop the clock.,PHI,GB,PASS,1,2,0,5,14,19,0,0,3,16,80,5,0,1,0,0,1,0,,0,,,,00-0036389,0,1,,,,-1,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058262,"(:04) 4-J.Elliott 38 yard field goal is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",PHI,GB,FGXP,4,2,0,4,14,19,0,0,4,16,80,5,0,1,0,0,0,3,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0033787,38,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058263,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",PHI,GB,KOFF,0,3,15,0,17,19,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0039649,65,65,1,,0,0,,NA
6450,1058264,(15:00) (Shotgun) 26-S.Barkley right tackle to PHI 33 for 3 yards (45-Er.Wilson).,PHI,GB,RUSH,38,3,15,0,17,19,3,3,1,10,30,2,3,0,0,1,0,0,00-0034844,0,RT,00-0033336,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058265,"(14:22) (Shotgun) 1-J.Hurts pass deep right to 11-A.Brown for 67 yards, TOUCHDOWN.",PHI,GB,PASS,13,3,14,22,17,19,3,3,2,7,33,2,67,1,1,1,0,6,,0,,,,00-0036389,1,0,DR,00-0035676,,25,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,NA
6450,1058266,"4-J.Elliott extra point is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",PHI,GB,FGXP,0,3,14,9,23,19,3,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0033787,33,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058267,"10-B.Mann kicks 65 yards from PHI 35 to end zone, Touchback to the GB 30.",GB,PHI,KOFF,0,3,14,9,19,24,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0036313,65,65,1,,0,0,,NA
6450,1058268,(14:09) 10-J.Love pass incomplete deep left.,GB,PHI,PASS,10,3,14,9,19,24,3,3,1,10,30,2,0,0,0,0,0,0,,0,,,,00-0036264,0,0,DL,,,20,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058269,"(13:59) (Shotgun) 8-J.Jacobs right guard to GB 35 for 5 yards (2-D.Slay). FUMBLES (2-D.Slay), recovered by GB-80-B.Melton at GB 39.",GB,PHI,RUSH,28,3,13,59,19,24,3,3,2,10,30,2,5,1,0,1,0,0,00-0035700,0,RG,00-0030062,,,0,0,,,,,,,,,,,,,,,,00-0035700,00-0037091,0,00-0030062,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058270,"(13:31) (No Huddle, Shotgun) 10-J.Love pass incomplete short left to 80-B.Melton.PENALTY on PHI-53-Z.Baun, Roughing the Passer, 16 yards, enforced at GB 39 - No Play.Penalty on PHI-27-Q.Mitchell, Defensive Pass Interference, declined.",GB,PHI,NOPL,6,3,13,31,19,24,3,3,3,1,39,2,0,1,1,1,1,0,,0,,,,00-0036264,0,0,,,,0,,,,,PHI,00-0036418,Roughing the Passer,16,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058271,(13:25) (Shotgun) 10-J.Love pass short left to 85-T.Kraft pushed ob at PHI 16 for 29 yards (32-R.Blankenship).,GB,PHI,PASS,39,3,13,25,19,24,3,3,1,10,55,3,29,1,1,1,0,0,,0,,,,00-0036264,1,0,SL,00-0038996,,6,00-0037130,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058272,(12:46) (Shotgun) 8-J.Jacobs left guard to PHI 15 for 1 yard (8-C.Gardner-Johnson; 53-Z.Baun).,GB,PHI,RUSH,40,3,12,46,19,24,3,3,1,10,84,5,1,0,0,1,0,0,00-0035700,0,LG,00-0035253,00-0036418,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058273,(12:06) (Shotgun) 10-J.Love pass incomplete short right to 85-T.Kraft [98-J.Carter].,GB,PHI,PASS,4,3,12,6,19,24,3,3,2,9,85,5,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SR,00-0038996,,4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058274,"(12:02) (Shotgun) 10-J.Love pass incomplete short right to 13-D.Wicks.PENALTY on PHI-29-A.Maddox, Defensive Pass Interference, 13 yards, enforced at PHI 15 - No Play.",GB,PHI,NOPL,4,3,12,2,19,24,3,3,3,9,85,5,0,1,1,1,0,0,,0,,,,00-0036264,0,0,,,,0,,,,,PHI,00-0034377,Defensive Pass Interference,13,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058275,"(11:58) (Shotgun) 10-J.Love pass short left to 9-C.Watson for 2 yards, TOUCHDOWN.",GB,PHI,PASS,3,3,11,58,19,24,3,3,1,2,98,5,2,1,1,1,0,6,,0,,,,00-0036264,1,0,SL,00-0038124,,2,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,REC,NA
6450,1058276,"44-B.Narveson extra point is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",GB,PHI,FGXP,0,3,11,55,25,24,3,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0039649,33,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058277,"44-B.Narveson kicks 65 yards from GB 35 to end zone, Touchback to the PHI 30.",PHI,GB,KOFF,0,3,11,55,24,26,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0039649,65,65,1,,0,0,,NA
6450,1058278,(11:55) 1-J.Hurts pass incomplete short right to 88-D.Goedert (52-R.Gary).,PHI,GB,PASS,5,3,11,55,24,26,3,3,1,10,30,2,0,0,0,0,0,0,,0,,,,00-0036389,0,0,SR,00-0034351,00-0034967,-4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058279,(11:50) (Shotgun) 26-S.Barkley right end to PHI 32 for 2 yards (56-E.Cooper).,PHI,GB,RUSH,25,3,11,50,24,26,3,3,2,10,30,2,2,0,0,1,0,0,00-0034844,0,RE,00-0039850,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058280,"(11:25) (No Huddle, Shotgun) 1-J.Hurts sacked at PHI 26 for -6 yards (52-R.Gary).",PHI,GB,PASS,51,3,11,25,24,26,3,3,3,8,32,2,-6,0,0,1,1,0,,0,,,,,0,0,,,,,,,00-0034967,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058281,"(10:34) 10-B.Mann punts 54 yards to GB 20, Center-49-R.Lovato, fair catch by 11-J.Reed.",PHI,GB,PUNT,8,3,10,34,24,26,3,3,4,14,26,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0036313,54,54,0,00-0039146,0,1,,,,0,,,0,,NA
6450,1058282,(10:26) (Shotgun) 10-J.Love pass short left to 87-R.Doubs pushed ob at GB 32 for 12 yards (27-Q.Mitchell).,GB,PHI,PASS,39,3,10,26,26,24,3,3,1,10,20,2,12,1,1,1,0,0,,0,,,,00-0036264,1,0,SL,00-0037816,,11,00-0039888,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058283,"(9:47) (Shotgun) 31-Em.Wilson right guard to GB 36 for 4 yards (53-Z.Baun).PENALTY on GB, Illegal Shift, 5 yards, enforced at GB 32 - No Play.",GB,PHI,NOPL,24,3,9,47,26,24,3,3,1,10,32,2,0,0,0,1,0,0,,0,,,,,0,0,,,,,,,,,GB,,Illegal Shift,-5,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058284,(9:23) 10-J.Love pass incomplete deep left to 11-J.Reed.,GB,PHI,PASS,5,3,9,23,26,24,3,3,1,15,27,2,0,0,0,0,0,0,,0,,,,00-0036264,0,0,DL,00-0039146,,18,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058285,(9:18) (Shotgun) 10-J.Love pass incomplete short middle to 87-R.Doubs.,GB,PHI,PASS,5,3,9,18,26,24,3,3,2,15,27,2,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SM,00-0037816,,14,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058286,"(9:13) (Shotgun) 10-J.Love pass incomplete short left to 31-Em.Wilson (17-N.Dean).Penalty on GB, Illegal Shift, declined.",GB,PHI,PASS,4,3,9,13,26,24,3,3,3,15,27,2,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SL,00-0038797,00-0037615,-3,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058287,"(9:09) 19-D.Whelan punts 56 yards to PHI 17, Center-42-M.Orzech. 18-B.Covey to PHI 30 for 13 yards (45-Er.Wilson).Penalty on GB-58-I.McDuffie, Illegal Formation, offsetting, enforced at GB 27 - No Play.Penalty on PHI-36-T.McCollum, Illegal Blindside Block, offsetting.",GB,PHI,NOPL,13,3,9,9,26,24,3,3,4,15,27,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058288,"(8:56) 19-D.Whelan punts 41 yards to PHI 32, Center-42-M.Orzech, fair catch by 18-B.Covey.",GB,PHI,PUNT,9,3,8,56,26,24,3,3,4,15,27,2,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0037547,41,41,0,00-0037132,0,1,,,,0,,,0,,NA
6450,1058289,(8:47) (Shotgun) 26-S.Barkley left tackle to PHI 40 for 8 yards (25-K.Nixon).,PHI,GB,RUSH,32,3,8,47,24,26,3,3,1,10,32,2,8,1,0,1,0,0,00-0034844,0,LT,00-0035133,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058290,"(8:15) (No Huddle, Shotgun) 1-J.Hurts left end to PHI 40 for no gain (91-P.Smith).",PHI,GB,RUSH,41,3,8,15,24,26,3,3,2,2,40,3,0,0,0,1,1,0,00-0036389,0,LE,00-0031935,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058291,(7:34) (Shotgun) 1-J.Hurts pass incomplete short right [58-I.McDuffie].,PHI,GB,PASS,7,3,7,34,24,26,3,3,3,2,40,3,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SR,,,-7,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058292,"(7:27) 10-B.Mann punts 47 yards to GB 13, Center-49-R.Lovato, fair catch by 11-J.Reed.",PHI,GB,PUNT,6,3,7,27,24,26,3,3,4,2,40,3,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,00-0036313,47,47,0,00-0039146,0,1,,,,0,,,0,,NA
6450,1058293,(7:21) 8-J.Jacobs up the middle to GB 22 for 9 yards (32-R.Blankenship; 0-B.Huff).,GB,PHI,RUSH,43,3,7,21,26,24,3,3,1,10,13,1,9,1,0,0,0,0,00-0035700,0,RM,00-0037130,00-0036151,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058294,"(6:38) 8-J.Jacobs left end to GB 29 for 7 yards (8-C.Gardner-Johnson; 27-Q.Mitchell).PENALTY on GB-63-R.Walker, Offensive Holding, 10 yards, enforced at GB 22 - No Play.",GB,PHI,NOPL,23,3,6,38,26,24,3,3,2,1,22,2,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,GB,00-0037196,Offensive Holding,-10,NA,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058295,(6:15) (Shotgun) 10-J.Love pass short middle intended for 88-L.Musgrave INTERCEPTED by 32-R.Blankenship at GB 25. 32-R.Blankenship to GB 24 for 1 yard (13-D.Wicks).,GB,PHI,PASS,7,3,6,15,26,24,3,3,2,11,12,1,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SM,00-0039144,00-0037130,13,00-0038393,,,,,,,,,00-0037130,1,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058296,(6:08) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith to GB 16 for 8 yards (58-I.McDuffie).,PHI,GB,PASS,33,3,6,8,24,26,3,3,1,10,76,4,8,1,0,1,0,0,,0,,,,00-0036389,1,0,SR,00-0036912,,5,00-0036658,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058297,"(5:35) (No Huddle, Shotgun) 26-S.Barkley left guard to GB 11 for 5 yards (90-L.Van Ness, 20-J.Bullard).",PHI,GB,RUSH,28,3,5,35,24,26,3,3,2,2,84,5,5,1,1,1,1,0,00-0034844,0,LG,00-0039112,00-0039867,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058298,"(5:07) (No Huddle, Shotgun) 26-S.Barkley up the middle to GB 2 for 9 yards (25-K.Nixon, 20-J.Bullard).",PHI,GB,RUSH,35,3,5,7,24,26,3,3,1,10,89,5,9,1,0,1,1,0,00-0034844,0,RM,00-0035133,00-0039867,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058299,"(4:32) (No Huddle, Shotgun) 26-S.Barkley up the middle for 2 yards, TOUCHDOWN.",PHI,GB,RUSH,6,3,4,32,24,26,3,3,2,1,98,5,2,1,1,1,1,6,00-0034844,0,RM,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,1,RUSH,NA
6450,1058300,"4-J.Elliott extra point is GOOD, Center-49-R.Lovato, Holder-10-B.Mann.",PHI,GB,FGXP,0,3,4,26,30,26,3,3,0,0,85,5,0,1,0,0,0,1,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,XP,00-0033787,33,1,,,,0,,,0,,,,0,,,0,,NA
6450,1058301,"10-B.Mann kicks 65 yards from PHI 35 to end zone, Touchback to the GB 30.",GB,PHI,KOFF,0,3,4,26,26,31,3,3,0,0,65,4,0,1,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,00-0036313,65,65,1,,0,0,,NA
6450,1058302,(4:26) (Shotgun) 10-J.Love pass short left to 87-R.Doubs to GB 39 for 9 yards (17-N.Dean).,GB,PHI,PASS,35,3,4,26,26,31,3,3,1,10,30,2,9,1,0,1,0,0,,0,,,,00-0036264,1,0,SL,00-0037816,,6,00-0037615,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058303,(3:51) (Shotgun) 8-J.Jacobs up the middle to GB 42 for 3 yards (53-Z.Baun).,GB,PHI,RUSH,40,3,3,51,26,31,3,3,2,1,39,2,3,0,1,1,0,0,00-0035700,0,RM,00-0036418,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058304,(3:11) (Shotgun) 10-J.Love pass incomplete short left to 13-D.Wicks (27-Q.Mitchell).,GB,PHI,PASS,4,3,3,11,26,31,3,3,1,10,42,3,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SL,00-0038393,00-0039888,11,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058305,(3:07) (Shotgun) 10-J.Love pass short right to 8-J.Jacobs to PHI 47 for 11 yards (98-J.Carter; 8-C.Gardner-Johnson). PHI-8-C.Gardner-Johnson was injured during the play. PHI-27-Q.Mitchell was injured during the play.,GB,PHI,PASS,34,3,3,7,26,31,3,3,2,10,42,3,11,1,1,1,0,0,,0,,,,00-0036264,1,0,SR,00-0035700,,-4,00-0038386,00-0035253,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058306,(2:33) 8-J.Jacobs right guard to PHI 25 for 22 yards (32-R.Blankenship).,GB,PHI,RUSH,41,3,2,33,26,31,3,3,1,10,53,3,22,1,1,0,0,0,00-0035700,0,RG,00-0037130,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058307,(1:52) 8-J.Jacobs right end to PHI 25 for no gain (53-Z.Baun). ** Injury Update: PHI-8-C.Gardner-Johnson has returned to the game.,GB,PHI,RUSH,42,3,1,52,26,31,3,3,1,10,75,4,0,0,0,0,0,0,00-0035700,0,RE,00-0036418,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058308,(1:10) (Shotgun) 10-J.Love pass short left to 31-Em.Wilson to PHI 25 for no gain (53-Z.Baun).,GB,PHI,PASS,44,3,1,10,26,31,3,3,2,10,75,4,0,0,0,1,0,0,,0,,,,00-0036264,1,0,SL,00-0038797,,-6,00-0036418,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058309,(:26) (Shotgun) 10-J.Love pass incomplete short left to 11-J.Reed.,GB,PHI,PASS,5,3,0,26,26,31,3,3,3,10,75,4,0,0,0,1,0,0,,0,,,,00-0036264,0,0,SL,00-0039146,,3,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058310,"(:21) 44-B.Narveson 43 yard field goal is No Good, Hit Right Upright, Center-42-M.Orzech, Holder-19-D.Whelan.",GB,PHI,FGXP,4,3,0,21,26,31,3,3,4,10,75,4,0,0,0,0,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,FG,00-0039649,43,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058311,(:17) (Shotgun) 26-S.Barkley left guard to GB 33 for 34 yards (20-J.Bullard).,PHI,GB,RUSH,17,3,0,17,31,26,3,3,1,10,33,2,34,1,1,1,0,0,00-0034844,0,LG,00-0039867,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058312,(15:00) (Shotgun) 1-J.Hurts pass incomplete short right to 11-A.Brown (56-E.Cooper).,PHI,GB,PASS,3,4,15,0,31,26,3,3,1,10,67,4,0,0,0,1,0,0,,0,,,,00-0036389,0,0,SR,00-0035676,00-0039850,-4,,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
6450,1058313,(14:57) (Shotgun) 1-J.Hurts pass short right to 81-G.Calcaterra to GB 22 for 11 yards (20-J.Bullard).,PHI,GB,PASS,27,4,14,57,31,26,3,3,2,10,67,4,11,1,1,1,0,0,,0,,,,00-0036389,1,0,SR,00-0037086,,5,00-0039867,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,0,,,,0,,,0,,NA
